,Drehzahl,Kurbelwinkel,P_ZYL1,P_ZYL2,P_ZYL3,Drehmoment,Absolutverbrauch,Angesaugte Luftmasse,O2 roh,CO roh,CO2 roh,NOx roh,HC3 roh,Lambda,Temp Kühlm.E,Temp Kühlm.A,Temp Oel,Temp Ansaugl. nach Verd.,Temp Ansaugluft Saugrohr,Temp Abgas vor Turbine,P Saugrohr,P Abg. vor Turb.,ZZP
3264,4600,24,27.065,26.478,26.247,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3265,4600,25,26.261999999999997,25.705,25.508000000000003,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3266,4600,26,25.45,24.925,24.781,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3267,4600,27,24.635,24.133000000000003,24.018,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3268,4600,28,23.846999999999998,23.361,23.234,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3269,4600,29,23.074,22.596999999999998,22.484,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3270,4600,30,22.298000000000002,21.836,21.766,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3271,4600,31,21.558000000000003,21.119,21.049,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3272,4600,32,20.845,20.434,20.365,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3273,4600,33,20.14,19.75,19.707,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3274,4600,34,19.461,19.082,19.035,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3275,4600,35,18.807000000000002,18.45,18.37,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3276,4600,36,18.183,17.819000000000003,17.752,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3277,4600,37,17.572,17.212,17.174,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3278,4600,38,16.984,16.628,16.613,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3279,4600,39,16.436,16.09,16.067999999999998,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3280,4600,40,15.898,15.565999999999999,15.55,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3281,4600,41,15.372,15.06,15.025,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3282,4600,42,14.882,14.565999999999999,14.507,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3283,4600,43,14.411,14.08,14.043,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3284,4600,44,13.955,13.614,13.618,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3285,4600,45,13.505,13.193,13.205,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3286,4600,46,13.1,12.794,12.800999999999998,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3287,4600,47,12.698,12.411,12.404000000000002,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3288,4600,48,12.315999999999999,12.022,12.009,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3289,4600,49,11.95,11.647,11.63,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3290,4600,50,11.59,11.29,11.280999999999999,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3291,4600,51,11.255,10.95,10.967,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3292,4600,52,10.925999999999998,10.63,10.671,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3293,4600,53,10.614,10.337,10.365,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3294,4600,54,10.321,10.055,10.054,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3295,4600,55,10.026,9.761000000000001,9.756,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3296,4600,56,9.753,9.47,9.48,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3297,4600,57,9.482999999999999,9.212,9.217,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3298,4600,58,9.231,8.959,8.987,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3299,4600,59,8.994,8.728,8.767000000000001,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3300,4600,60,8.748,8.499,8.537,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3301,4600,61,8.525,8.279,8.297,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3302,4600,62,8.315,8.065,8.066,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3303,4600,63,8.107000000000001,7.845,7.861000000000001,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3304,4600,64,7.9079999999999995,7.64,7.6770000000000005,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3305,4600,65,7.7139999999999995,7.4639999999999995,7.5,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3306,4600,66,7.5360000000000005,7.289,7.325,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3307,4600,67,7.361000000000001,7.13,7.154,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3308,4600,68,7.19,6.956,6.977,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3309,4600,69,7.028,6.7989999999999995,6.7989999999999995,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3310,4600,70,6.872000000000001,6.648,6.648,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3311,4600,71,6.731,6.485,6.518,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3312,4600,72,6.5729999999999995,6.34,6.386,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3313,4600,73,6.44,6.218,6.254,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3314,4600,74,6.307,6.095,6.114,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3315,4600,75,6.175,5.965,5.977,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3316,4600,76,6.056,5.835,5.848,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3317,4600,77,5.93,5.707000000000001,5.729,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3318,4600,78,5.815,5.596,5.63,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3319,4600,79,5.707000000000001,5.483,5.544,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3320,4600,80,5.597,5.398,5.438,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3321,4600,81,5.494,5.294,5.32,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3322,4600,82,5.398,5.187,5.199,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3323,4600,83,5.297000000000001,5.079,5.103,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3324,4600,84,5.202999999999999,4.993,5.025,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3325,4600,85,5.113,4.916,4.952,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3326,4600,86,5.021,4.843999999999999,4.877,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3327,4600,87,4.948,4.765,4.7860000000000005,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3328,4600,88,4.863,4.678,4.685,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3329,4600,89,4.782,4.59,4.6,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3330,4600,90,4.713,4.513,4.526,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3331,4600,91,4.636,4.4430000000000005,4.476,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3332,4600,92,4.5680000000000005,4.381,4.419,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3333,4600,93,4.501,4.31,4.349,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3334,4600,94,4.43,4.253,4.263999999999999,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3335,4600,95,4.37,4.187,4.183,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3336,4600,96,4.3069999999999995,4.126,4.127,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3337,4600,97,4.243,4.071000000000001,4.096,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3338,4600,98,4.194,4.0169999999999995,4.058,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3339,4600,99,4.13,3.9739999999999998,4.004,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3340,4600,100,4.078,3.926,3.928,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3341,4600,101,4.0280000000000005,3.866,3.86,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3342,4600,102,3.97,3.8,3.8089999999999997,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3343,4600,103,3.9189999999999996,3.745,3.778,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3344,4600,104,3.873,3.697,3.7489999999999997,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3345,4600,105,3.8169999999999997,3.6639999999999997,3.7060000000000004,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3346,4600,106,3.773,3.623,3.6519999999999997,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3347,4600,107,3.7289999999999996,3.585,3.5989999999999998,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3348,4600,108,3.687,3.536,3.553,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3349,4600,109,3.6489999999999996,3.4810000000000003,3.5189999999999997,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3350,4600,110,3.605,3.437,3.4760000000000004,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3351,4600,111,3.571,3.4019999999999997,3.426,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3352,4600,112,3.5260000000000002,3.3710000000000004,3.3819999999999997,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3353,4600,113,3.4930000000000003,3.3369999999999997,3.359,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3354,4600,114,3.464,3.293,3.345,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3355,4600,115,3.426,3.263,3.303,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3356,4600,116,3.39,3.2310000000000003,3.252,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3357,4600,117,3.361,3.207,3.2060000000000004,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3358,4600,118,3.332,3.17,3.181,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3359,4600,119,3.293,3.127,3.167,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3360,4600,120,3.272,3.096,3.1430000000000002,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3361,4600,121,3.242,3.077,3.115,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3362,4600,122,3.2089999999999996,3.076,3.071,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3363,4600,123,3.194,3.0589999999999997,3.0380000000000003,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3364,4600,124,3.159,3.0260000000000002,3.028,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3365,4600,125,3.138,2.9810000000000003,3.023,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3366,4600,126,3.117,2.9539999999999997,3.017,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3367,4600,127,3.082,2.9410000000000003,2.988,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3368,4600,128,3.065,2.932,2.951,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3369,4600,129,3.0410000000000004,2.924,2.915,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3370,4600,130,3.0189999999999997,2.8989999999999996,2.888,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3371,4600,131,2.9960000000000004,2.863,2.877,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3372,4600,132,2.978,2.818,2.863,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3373,4600,133,2.952,2.799,2.8539999999999996,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3374,4600,134,2.9330000000000003,2.795,2.841,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3375,4600,135,2.917,2.79,2.824,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3376,4600,136,2.8939999999999997,2.783,2.8089999999999997,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3377,4600,137,2.873,2.766,2.783,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3378,4600,138,2.842,2.7319999999999998,2.762,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3379,4600,139,2.8280000000000003,2.702,2.739,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3380,4600,140,2.803,2.676,2.718,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3381,4600,141,2.79,2.674,2.7089999999999996,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3382,4600,142,2.765,2.6710000000000003,2.69,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3383,4600,143,2.736,2.6489999999999996,2.653,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3384,4600,144,2.733,2.62,2.6239999999999997,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3385,4600,145,2.695,2.563,2.594,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3386,4600,146,2.677,2.529,2.588,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3387,4600,147,2.656,2.5180000000000002,2.5810000000000004,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3388,4600,148,2.623,2.531,2.572,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3389,4600,149,2.611,2.542,2.5380000000000003,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3390,4600,150,2.585,2.51,2.494,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3391,4600,151,2.5660000000000003,2.469,2.4619999999999997,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3392,4600,152,2.5380000000000003,2.411,2.444,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3393,4600,153,2.506,2.3890000000000002,2.448,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3394,4600,154,2.488,2.3930000000000002,2.443,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3395,4600,155,2.459,2.403,2.415,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3396,4600,156,2.437,2.378,2.366,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3397,4600,157,2.408,2.32,2.3209999999999997,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3398,4600,158,2.38,2.253,2.2880000000000003,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3399,4600,159,2.355,2.22,2.2769999999999997,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3400,4600,160,2.329,2.22,2.261,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3401,4600,161,2.292,2.2359999999999998,2.244,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3402,4600,162,2.273,2.22,2.1959999999999997,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3403,4600,163,2.24,2.1790000000000003,2.157,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3404,4600,164,2.215,2.121,2.13,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
3405,4600,165,2.181,2.0709999999999997,2.112,31.1,5.16,74.626,0.7709999999999999,0.7506,13.9692,2556.78,649.07,1.000566,87,90,97.54,65,31.56,806.05,609,1331.59,-24
