Drehzahl;Kurbelwinkel;P_ZYL1;P_ZYL2;P_ZYL3;Drehmoment;Absolutverbrauch;Angesaugte Luftmasse;O2 roh;CO roh;CO2 roh;NOx roh;HC3 roh;Lambda;Temp Kühlm.E;Temp Kühlm.A;Temp Oel;Temp Ansaugl. nach Verd.;Temp Ansaugluft Saugrohr;Temp Abgas vor Turbine;P Saugrohr;P Abg. vor Turb.;ZZP
3600;259;1.443;1.392;1.329;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;260;1.438;1.399;1.322;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;261;1.434;1.411;1.317;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;262;1.431;1.401;1.319;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;263;1.433;1.389;1.314;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;264;1.432;1.385;1.314;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;265;1.428;1.391;1.312;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;266;1.431;1.397;1.314;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;267;1.433;1.392;1.311;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;268;1.432;1.387;1.306;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;269;1.433;1.382;1.311;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;270;1.435;1.391;1.316;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;271;1.434;1.394;1.315;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;272;1.439;1.392;1.318;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;273;1.443;1.383;1.314;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;274;1.444;1.381;1.314;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;275;1.452;1.382;1.323;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;276;1.452;1.387;1.332;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;277;1.453;1.387;1.337;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;278;1.46;1.387;1.339;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;279;1.461;1.383;1.333;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;280;1.462;1.387;1.343;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;281;1.466;1.385;1.349;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;282;1.468;1.394;1.352;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;283;1.465;1.4;1.346;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;284;1.468;1.399;1.339;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;285;1.465;1.392;1.346;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;286;1.469;1.387;1.352;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;287;1.47;1.393;1.354;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;288;1.467;1.401;1.347;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;289;1.467;1.396;1.339;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;290;1.464;1.388;1.343;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;291;1.463;1.392;1.352;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;292;1.465;1.396;1.353;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;293;1.463;1.404;1.339;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;294;1.459;1.4;1.33;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;295;1.459;1.398;1.334;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;296;1.455;1.401;1.344;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;297;1.457;1.4;1.35;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;298;1.458;1.403;1.34;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;299;1.458;1.398;1.328;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;300;1.454;1.387;1.33;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;301;1.459;1.388;1.345;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;302;1.46;1.391;1.345;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;303;1.457;1.392;1.34;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;304;1.458;1.39;1.335;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;305;1.456;1.381;1.335;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;306;1.465;1.383;1.345;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;307;1.461;1.389;1.348;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;308;1.465;1.383;1.341;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;309;1.467;1.38;1.337;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;310;1.463;1.379;1.337;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;311;1.463;1.383;1.347;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;312;1.456;1.381;1.349;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;313;1.459;1.368;1.346;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;314;1.457;1.366;1.344;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;315;1.456;1.368;1.35;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;316;1.449;1.37;1.35;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;317;1.447;1.371;1.345;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;318;1.438;1.359;1.337;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;319;1.435;1.353;1.33;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;320;1.43;1.35;1.329;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;321;1.426;1.352;1.324;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;322;1.422;1.353;1.313;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;323;1.416;1.355;1.309;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;324;1.407;1.345;1.307;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;325;1.403;1.343;1.311;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;326;1.391;1.346;1.3;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;327;1.387;1.342;1.289;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;328;1.382;1.326;1.287;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;329;1.376;1.321;1.291;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;330;1.375;1.316;1.29;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;331;1.373;1.311;1.288;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;332;1.369;1.31;1.279;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;333;1.368;1.304;1.278;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;334;1.364;1.299;1.28;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;335;1.359;1.295;1.286;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;336;1.355;1.295;1.281;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;337;1.354;1.292;1.272;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;338;1.344;1.281;1.265;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;339;1.341;1.271;1.262;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;340;1.338;1.267;1.263;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;341;1.329;1.262;1.251;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;342;1.319;1.258;1.242;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;343;1.316;1.251;1.234;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;344;1.307;1.246;1.235;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;345;1.301;1.244;1.238;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;346;1.288;1.244;1.229;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;347;1.284;1.238;1.209;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;348;1.268;1.216;1.19;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;349;1.262;1.205;1.194;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;350;1.247;1.209;1.198;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;351;1.233;1.213;1.193;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;352;1.229;1.209;1.169;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;353;1.209;1.182;1.137;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;354;1.209;1.158;1.133;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;355;1.195;1.163;1.152;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;356;1.185;1.172;1.16;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;357;1.176;1.16;1.139;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;358;1.166;1.124;1.097;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
3600;359;1.161;1.107;1.081;39.8;4.51;65.0063;0.797;0.8512;13.8903;2639.38;735.41;0.995292;88;90;94.02;61;31.71;760.7;685;1273.14;22
4600;-360;1.321;1.095;1.111;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-359;1.306;1.077;1.093;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-358;1.3;1.074;1.07;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-357;1.279;1.068;1.058;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-356;1.269;1.054;1.058;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-355;1.247;1.026;1.061;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-354;1.223;1.015;1.037;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-353;1.202;0.98;0.982;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-352;1.176;0.964;0.953;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-351;1.152;0.941;0.928;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-350;1.113;0.907;0.923;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-349;1.08;0.865;0.902;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-348;1.046;0.817;0.851;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-347;1.006;0.78;0.812;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-346;0.967;0.748;0.767;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-345;0.935;0.722;0.739;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-344;0.906;0.702;0.719;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-343;0.863;0.671;0.688;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-342;0.84;0.635;0.65;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-341;0.816;0.599;0.613;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-340;0.782;0.569;0.577;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-339;0.772;0.545;0.563;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-338;0.738;0.539;0.566;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-337;0.73;0.523;0.566;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-336;0.721;0.501;0.529;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-335;0.693;0.472;0.486;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-334;0.695;0.453;0.461;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-333;0.67;0.449;0.474;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-332;0.668;0.456;0.509;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-331;0.665;0.455;0.504;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-330;0.641;0.441;0.486;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-329;0.655;0.42;0.435;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-328;0.638;0.403;0.406;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-327;0.624;0.396;0.418;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-326;0.628;0.409;0.448;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-325;0.614;0.398;0.456;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-324;0.612;0.39;0.446;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-323;0.604;0.369;0.4;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-322;0.597;0.356;0.361;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-321;0.59;0.343;0.358;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-320;0.575;0.34;0.38;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-319;0.568;0.336;0.404;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-318;0.573;0.331;0.392;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-317;0.566;0.308;0.361;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-316;0.575;0.308;0.327;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-315;0.57;0.31;0.326;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-314;0.572;0.327;0.356;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-313;0.579;0.339;0.391;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-312;0.57;0.339;0.398;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-311;0.58;0.34;0.388;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-310;0.578;0.344;0.351;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-309;0.577;0.34;0.34;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-308;0.59;0.341;0.352;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-307;0.583;0.349;0.388;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-306;0.597;0.369;0.428;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-305;0.595;0.38;0.438;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-304;0.604;0.379;0.419;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-303;0.611;0.378;0.392;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-302;0.615;0.385;0.389;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-301;0.623;0.396;0.416;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
4600;-300;0.623;0.415;0.455;31.1;5.16;74.626;0.771;0.7506;13.9692;2556.78;649.07;1.000566;87;90;97.54;65;31.56;806.05;609;1331.59;24
